"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","below_superkingdom","below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","below_below_below_species","subspecies","below_subspecies","below_below_subspecies","below_below_below_subspecies"
"1844006","302485","species","Phaeobacter sp. P97","1","131567","2","","","1224","","","","28211","","","","204455","","","","31989","","","","","","302485","","","","","","1844006","","","","","","",""
"284016","20","species","Phenylobacterium zucineum","1","131567","2","","","1224","","","","28211","","","","204458","","","","76892","","","","","","20","","","","","","284016","","","","","","",""
"1295392","657","species","Photobacterium gaetbulicola","1","131567","2","","","1224","","","","1236","","","","135623","","","","641","","","","","","657","","","","","","1295392","","","","","","",""
"291112","29487","species","Photorhabdus asymbiotica","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903414","","","","","","29487","","","","","","291112","","","","","","",""
"574560","29487","species","Photorhabdus temperata","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903414","","","","","","29487","","","","","","574560","","","","","","",""
"547188","666508","species","Phycisphaera mikurensis","1","131567","2","1783257","","203682","","","","666505","","","","666506","","","","666507","","","","","","666508","","","","","","547188","","","","","","",""
"2045","2044","species","Pimelobacter simplex","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","85015","","","","","","2044","","","","","","2045","","","","","","",""
"125","123","species","Pirellula staleyi","1","131567","2","1783257","","203682","","","","203683","","","","112","","","","126","","","","","","123","","","","","","125","","","","","","",""
"1238","1237","species","Piscirickettsia salmonis","1","131567","2","","","1224","","","","1236","","","","72273","","","","135616","","","","","","1237","","","","","","1238","","","","","","",""
"1632864","118","species","Planctomyces sp. SH-PL14","1","131567","2","1783257","","203682","","","","203683","","","","112","","","","126","","","","","","118","","","","","","1632864","","","","","","",""
"1636152","118","species","Planctomyces sp. SH-PL62","1","131567","2","1783257","","203682","","","","203683","","","","112","","","","126","","","","","","118","","","","","","1636152","","","","","","",""
"120","1649480","species","Planctopirus limnophila","1","131567","2","1783257","","203682","","","","203683","","","","112","","","","126","","","","","","1649480","","","","","","120","","","","","","",""
"1284658","1284657","species","Planktomarina temperata","1","131567","2","","","1224","","","","28211","","","","204455","","","","31989","","","","","","1284657","","","","","","1284658","","","","","","",""
"161360","1372","species","Planococcus antarcticus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186818","","","","","","1372","","","","","","161360","","","","","","",""
"414778","1372","species","Planococcus donghaensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186818","","","","","","1372","","","","","","414778","","","","","","",""
"1374","1372","species","Planococcus kocurii","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186818","","","","","","1372","","","","","","1374","","","","","","",""
"192421","1372","species","Planococcus maritimus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186818","","","","","","1372","","","","","","192421","","","","","","",""
"1526927","1372","species","Planococcus sp. PAMC 21323","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186818","","","","","","1372","","","","","","1526927","","","","","","",""
"891974","36866","species","Plautia stali symbiont","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","191675","36866","","","","","","","","","","891974","","","","","","",""
"54308","44474","species","Pleurocapsa minor","1","131567","2","1783272","1798711","1117","","","","","","","","52604","","","","1890500","","","","","","44474","","","","","","54308","","","","","","",""
"61647","1330546","species","Pluralibacter gergoviae","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","1330546","","","","","","61647","","","","","","",""
"313598","52959","species","Polaribacter sp. MED152","1","131567","2","1783270","68336","976","","","","117743","","","","200644","","","","49546","","","","","","52959","","","","","","313598","","","","","","",""
"1774273","52959","species","Polaribacter vadi","1","131567","2","1783270","68336","976","","","","117743","","","","200644","","","","49546","","","","","","52959","","","","","","1774273","","","","","","",""
"216465","52972","species","Polaromonas naphthalenivorans","1","131567","2","","","1224","","","","28216","","","","80840","","","","80864","","","","","","52972","","","","","","216465","","","","","","",""
"296591","52972","species","Polaromonas sp. JS666","1","131567","2","","","1224","","","","28216","","","","80840","","","","80864","","","","","","52972","","","","","","296591","","","","","","",""
"991904","991903","species","Polymorphum gilvum","1","131567","2","","","1224","","","","28211","82117","","","","","","","","","","","","","991903","","","","","","991904","","","","","","",""
"576611","44013","species","Polynucleobacter asymbioticus","1","131567","2","","","1224","","","","28216","","","","80840","","","","119060","","","","","","44013","","","","","","576611","","","","","","",""
"1835254","44013","species","Polynucleobacter duraquae","1","131567","2","","","1224","","","","28216","","","","80840","","","","119060","","","","","","44013","","","","","","1835254","","","","","","",""
"576610","44013","species","Polynucleobacter necessarius","1","131567","2","","","1224","","","","28216","","","","80840","","","","119060","","","","","","44013","","","","","","576610","","","","","","",""
"400092","323449","species","Pontibacter korlensis","1","131567","2","1783270","68336","976","","","","768503","","","","768507","","","","1853232","","","","","","323449","","","","","","400092","","","","","","",""
"1896196","1111","species","Porphyrobacter sp. LM 6","1","131567","2","","","1224","","","","28211","","","","204457","","","","335929","","","","","","1111","","","","","","1896196","","","","","","",""
"28123","836","species","Porphyromonas asaccharolytica","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171551","","","","","","836","","","","","","28123","","","","","","",""
"837","836","species","Porphyromonas gingivalis","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171551","","","","","","836","","","","","","837","","","","","","",""
"82985","82984","species","Pragia fontium","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903416","","","","","","82984","","","","","","82985","","","","","","",""
"52227","838","species","Prevotella dentalis","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","52227","","","","","","",""
"28129","838","species","Prevotella denticola","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","28129","","","","","","",""
"76123","838","species","Prevotella enoeca","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","76123","","","","","","",""
"589436","838","species","Prevotella fusca","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","589436","","","","","","",""
"28131","838","species","Prevotella intermedia","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","28131","","","","","","",""
"28132","838","species","Prevotella melaninogenica","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","28132","","","","","","",""
"839","838","species","Prevotella ruminicola","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","839","","","","","","",""
"652716","838","species","Prevotella sp. oral taxon 299","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171552","","","","","","838","","","","","","652716","","","","","","",""
"1219","1218","species","Prochlorococcus marinus","1","131567","2","1783272","1798711","1117","","","","","","","","1890424","","","","1213","","","","","","1218","","","","","","1219","","","","","","",""
